order_id,item_id,product_id,quantity,list_price_x,discount,timestamp_x,source_x,Exchange Rate,list_price_egp,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,timestamp_y,source_y,late_delivery,latency_days,weekend,Unnamed: 0,product_name,brand_id,category_id,model_year,list_price_y,timestamp,source
94,3,11,1,1680.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,80454.72809984999,929,4,2016-02-27,2016-02-28,2016-02-29,1,2,2024-04-28 18:26:13.902926,Database,True,1.0,True,10,Surly Straggler 650b - 2016,8,4,2016,1680.99,2024-04-28 17:44:44.813359,DataLake
94,4,21,2,269.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,929,4,2016-02-27,2016-02-28,2016-02-29,1,2,2024-04-28 18:26:13.902926,Database,True,1.0,True,23,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-28 17:44:44.813359,DataLake
95,1,10,2,1549.0,0.2,2024-04-28 18:26:15.337129,Database,47.861515,74137.486735,218,4,2016-02-27,2016-02-29,2016-02-28,2,7,2024-04-28 18:26:13.902926,Database,False,,True,9,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-28 17:44:44.813359,DataLake
95,2,19,1,449.0,0.1,2024-04-28 18:26:15.337129,Database,47.861515,21489.820235,218,4,2016-02-27,2016-02-29,2016-02-28,2,7,2024-04-28 18:26:13.902926,Database,False,,True,21,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-28 17:44:44.813359,DataLake
95,3,8,2,1799.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,86150.24838485,218,4,2016-02-27,2016-02-29,2016-02-28,2,7,2024-04-28 18:26:13.902926,Database,False,,True,7,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1799.99,2024-04-28 17:44:44.813359,DataLake
95,4,20,2,599.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,28716.43038485,218,4,2016-02-27,2016-02-29,2016-02-28,2,7,2024-04-28 18:26:13.902926,Database,False,,True,22,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,599.99,2024-04-28 17:44:44.813359,DataLake
96,1,26,1,599.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,28716.43038485,1094,4,2016-02-27,2016-02-29,2016-02-28,2,7,2024-04-28 18:26:13.902926,Database,False,,True,28,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-28 17:44:44.813359,DataLake
96,2,23,1,299.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,14357.97588485,1094,4,2016-02-27,2016-02-29,2016-02-28,2,7,2024-04-28 18:26:13.902926,Database,False,,True,25,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,2024-04-28 17:44:44.813359,DataLake
97,1,20,2,599.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,28716.43038485,204,4,2016-02-28,2016-02-29,2016-03-01,2,7,2024-04-28 18:26:13.902926,Database,True,1.0,False,22,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,599.99,2024-04-28 17:44:44.813359,DataLake
97,2,2,1,749.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,35895.657634849995,204,4,2016-02-28,2016-02-29,2016-03-01,2,7,2024-04-28 18:26:13.902926,Database,True,1.0,False,1,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-28 17:44:44.813359,DataLake
97,3,6,2,469.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,22494.43343485,204,4,2016-02-28,2016-02-29,2016-03-01,2,7,2024-04-28 18:26:13.902926,Database,True,1.0,False,5,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-28 17:44:44.813359,DataLake
97,4,19,1,449.0,0.1,2024-04-28 18:26:15.337129,Database,47.861515,21489.820235,204,4,2016-02-28,2016-02-29,2016-03-01,2,7,2024-04-28 18:26:13.902926,Database,True,1.0,False,21,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-28 17:44:44.813359,DataLake
98,1,19,1,449.0,0.07,2024-04-28 18:26:15.337129,Database,47.861515,21489.820235,1194,4,2016-02-28,2016-02-29,2016-02-29,2,6,2024-04-28 18:26:13.902926,Database,False,,True,21,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-28 17:44:44.813359,DataLake
98,2,21,1,269.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,1194,4,2016-02-28,2016-02-29,2016-02-29,2,6,2024-04-28 18:26:13.902926,Database,False,,True,23,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-28 17:44:44.813359,DataLake
98,3,2,1,749.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,35895.657634849995,1194,4,2016-02-28,2016-02-29,2016-02-29,2,6,2024-04-28 18:26:13.902926,Database,False,,True,1,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-28 17:44:44.813359,DataLake
98,4,22,2,269.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,1194,4,2016-02-28,2016-02-29,2016-02-29,2,6,2024-04-28 18:26:13.902926,Database,False,,True,24,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-28 17:44:44.813359,DataLake
99,1,13,1,269.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,1165,4,2016-02-29,2016-03-01,2016-03-03,3,9,2024-04-28 18:26:13.902926,Database,True,2.0,False,12,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 17:44:44.813359,DataLake
99,2,21,1,269.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,1165,4,2016-02-29,2016-03-01,2016-03-03,3,9,2024-04-28 18:26:13.902926,Database,True,2.0,False,23,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-28 17:44:44.813359,DataLake
99,3,25,2,499.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,23930.27888485,1165,4,2016-02-29,2016-03-01,2016-03-03,3,9,2024-04-28 18:26:13.902926,Database,True,2.0,False,27,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-28 17:44:44.813359,DataLake
99,4,7,2,3999.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,191445.58138485,1165,4,2016-02-29,2016-03-01,2016-03-03,3,9,2024-04-28 18:26:13.902926,Database,True,2.0,False,6,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-28 17:44:44.813359,DataLake
99,5,23,2,299.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,14357.97588485,1165,4,2016-02-29,2016-03-01,2016-03-03,3,9,2024-04-28 18:26:13.902926,Database,True,2.0,False,25,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,2024-04-28 17:44:44.813359,DataLake
100,1,12,2,549.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,26323.35463485,1237,4,2016-03-01,2016-03-04,2016-03-03,2,7,2024-04-28 18:26:13.902926,Database,False,,False,11,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 17:44:44.813359,DataLake
100,2,11,2,1680.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,80454.72809984999,1237,4,2016-03-01,2016-03-04,2016-03-03,2,7,2024-04-28 18:26:13.902926,Database,False,,False,10,Surly Straggler 650b - 2016,8,4,2016,1680.99,2024-04-28 17:44:44.813359,DataLake
100,3,7,2,3999.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,191445.58138485,1237,4,2016-03-01,2016-03-04,2016-03-03,2,7,2024-04-28 18:26:13.902926,Database,False,,False,6,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-28 17:44:44.813359,DataLake
100,4,16,2,599.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,28716.43038485,1237,4,2016-03-01,2016-03-04,2016-03-03,2,7,2024-04-28 18:26:13.902926,Database,False,,False,18,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-28 17:44:44.813359,DataLake
100,5,24,2,549.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,26323.35463485,1237,4,2016-03-01,2016-03-04,2016-03-03,2,7,2024-04-28 18:26:13.902926,Database,False,,False,26,Electra Townie Original 21D - 2016,1,2,2016,549.99,2024-04-28 17:44:44.813359,DataLake
101,1,12,2,549.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,26323.35463485,271,4,2016-03-01,2016-03-04,2016-03-04,3,8,2024-04-28 18:26:13.902926,Database,False,,False,11,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 17:44:44.813359,DataLake
102,1,15,1,529.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,25366.12433485,336,4,2016-03-02,2016-03-05,2016-03-03,2,7,2024-04-28 18:26:13.902926,Database,False,,False,14,Electra Moto 1 - 2016,1,3,2016,529.99,2024-04-28 17:44:44.813359,DataLake
102,2,22,1,269.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,336,4,2016-03-02,2016-03-05,2016-03-03,2,7,2024-04-28 18:26:13.902926,Database,False,,False,24,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-28 17:44:44.813359,DataLake
103,1,17,1,429.0,0.07,2024-04-28 18:26:15.337129,Database,47.861515,20532.589935,991,4,2016-03-03,2016-03-06,2016-03-05,1,2,2024-04-28 18:26:13.902926,Database,False,,False,19,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-28 17:44:44.813359,DataLake
103,2,3,1,999.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,47861.03638485,991,4,2016-03-03,2016-03-06,2016-03-05,1,2,2024-04-28 18:26:13.902926,Database,False,,False,2,Surly Wednesday Frameset - 2016,8,6,2016,999.99,2024-04-28 17:44:44.813359,DataLake
103,3,18,1,449.0,0.2,2024-04-28 18:26:15.337129,Database,47.861515,21489.820235,991,4,2016-03-03,2016-03-06,2016-03-05,1,2,2024-04-28 18:26:13.902926,Database,False,,False,20,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-28 17:44:44.813359,DataLake
103,4,15,2,529.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,25366.12433485,991,4,2016-03-03,2016-03-06,2016-03-05,1,2,2024-04-28 18:26:13.902926,Database,False,,False,14,Electra Moto 1 - 2016,1,3,2016,529.99,2024-04-28 17:44:44.813359,DataLake
103,5,9,2,2999.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,143584.06638484998,991,4,2016-03-03,2016-03-06,2016-03-05,1,2,2024-04-28 18:26:13.902926,Database,False,,False,8,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-28 17:44:44.813359,DataLake
104,1,19,2,449.0,0.1,2024-04-28 18:26:15.337129,Database,47.861515,21489.820235,7,4,2016-03-03,2016-03-05,2016-03-05,2,7,2024-04-28 18:26:13.902926,Database,False,,False,21,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-28 17:44:44.813359,DataLake
104,2,26,1,599.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,28716.43038485,7,4,2016-03-03,2016-03-05,2016-03-05,2,7,2024-04-28 18:26:13.902926,Database,False,,False,28,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-28 17:44:44.813359,DataLake
105,1,11,2,1680.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,80454.72809984999,306,4,2016-03-03,2016-03-05,2016-03-04,2,7,2024-04-28 18:26:13.902926,Database,False,,False,10,Surly Straggler 650b - 2016,8,4,2016,1680.99,2024-04-28 17:44:44.813359,DataLake
105,2,3,1,999.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,47861.03638485,306,4,2016-03-03,2016-03-05,2016-03-04,2,7,2024-04-28 18:26:13.902926,Database,False,,False,2,Surly Wednesday Frameset - 2016,8,6,2016,999.99,2024-04-28 17:44:44.813359,DataLake
105,3,9,1,2999.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,143584.06638484998,306,4,2016-03-03,2016-03-05,2016-03-04,2,7,2024-04-28 18:26:13.902926,Database,False,,False,8,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-28 17:44:44.813359,DataLake
106,1,17,1,429.0,0.1,2024-04-28 18:26:15.337129,Database,47.861515,20532.589935,422,4,2016-03-04,2016-03-05,2016-03-05,3,9,2024-04-28 18:26:13.902926,Database,False,,False,19,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-28 17:44:44.813359,DataLake
106,2,13,2,269.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,422,4,2016-03-04,2016-03-05,2016-03-05,3,9,2024-04-28 18:26:13.902926,Database,False,,False,12,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 17:44:44.813359,DataLake
107,1,19,1,449.0,0.2,2024-04-28 18:26:15.337129,Database,47.861515,21489.820235,633,4,2016-03-06,2016-03-09,2016-03-09,1,2,2024-04-28 18:26:13.902926,Database,False,,False,21,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-28 17:44:44.813359,DataLake
107,2,13,2,269.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,633,4,2016-03-06,2016-03-09,2016-03-09,1,2,2024-04-28 18:26:13.902926,Database,False,,False,12,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 17:44:44.813359,DataLake
108,1,11,1,1680.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,80454.72809984999,12,4,2016-03-06,2016-03-09,2016-03-07,2,6,2024-04-28 18:26:13.902926,Database,False,,True,10,Surly Straggler 650b - 2016,8,4,2016,1680.99,2024-04-28 17:44:44.813359,DataLake
108,2,22,2,269.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,12,4,2016-03-06,2016-03-09,2016-03-07,2,6,2024-04-28 18:26:13.902926,Database,False,,True,24,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-28 17:44:44.813359,DataLake
108,3,16,2,599.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,28716.43038485,12,4,2016-03-06,2016-03-09,2016-03-07,2,6,2024-04-28 18:26:13.902926,Database,False,,True,18,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-28 17:44:44.813359,DataLake
109,1,22,2,269.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,1255,4,2016-03-06,2016-03-09,2016-03-09,2,6,2024-04-28 18:26:13.902926,Database,False,,False,24,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-28 17:44:44.813359,DataLake
109,2,6,1,469.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,22494.43343485,1255,4,2016-03-06,2016-03-09,2016-03-09,2,6,2024-04-28 18:26:13.902926,Database,False,,False,5,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-28 17:44:44.813359,DataLake
110,1,14,1,269.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,677,4,2016-03-06,2016-03-08,2016-03-09,3,9,2024-04-28 18:26:13.902926,Database,True,1.0,False,13,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-28 17:44:44.813359,DataLake
111,1,14,1,269.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,630,4,2016-03-07,2016-03-10,2016-03-10,2,6,2024-04-28 18:26:13.902926,Database,False,,False,13,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-28 17:44:44.813359,DataLake
111,2,12,2,549.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,26323.35463485,630,4,2016-03-07,2016-03-10,2016-03-10,2,6,2024-04-28 18:26:13.902926,Database,False,,False,11,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 17:44:44.813359,DataLake
112,1,23,2,299.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,14357.97588485,469,4,2016-03-08,2016-03-11,2016-03-10,2,6,2024-04-28 18:26:13.902926,Database,False,,False,25,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,2024-04-28 17:44:44.813359,DataLake
112,2,25,2,499.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,23930.27888485,469,4,2016-03-08,2016-03-11,2016-03-10,2,6,2024-04-28 18:26:13.902926,Database,False,,False,27,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-28 17:44:44.813359,DataLake
112,3,24,2,549.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,26323.35463485,469,4,2016-03-08,2016-03-11,2016-03-10,2,6,2024-04-28 18:26:13.902926,Database,False,,False,26,Electra Townie Original 21D - 2016,1,2,2016,549.99,2024-04-28 17:44:44.813359,DataLake
112,4,5,1,1320.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,63224.58269985,469,4,2016-03-08,2016-03-11,2016-03-10,2,6,2024-04-28 18:26:13.902926,Database,False,,False,4,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,2024-04-28 17:44:44.813359,DataLake
113,1,12,2,549.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,26323.35463485,1078,4,2016-03-08,2016-03-11,2016-03-11,2,6,2024-04-28 18:26:13.902926,Database,False,,False,11,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 17:44:44.813359,DataLake
113,2,24,2,549.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,26323.35463485,1078,4,2016-03-08,2016-03-11,2016-03-11,2,6,2024-04-28 18:26:13.902926,Database,False,,False,26,Electra Townie Original 21D - 2016,1,2,2016,549.99,2024-04-28 17:44:44.813359,DataLake
113,3,6,1,469.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,22494.43343485,1078,4,2016-03-08,2016-03-11,2016-03-11,2,6,2024-04-28 18:26:13.902926,Database,False,,False,5,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-28 17:44:44.813359,DataLake
113,4,23,1,299.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,14357.97588485,1078,4,2016-03-08,2016-03-11,2016-03-11,2,6,2024-04-28 18:26:13.902926,Database,False,,False,25,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,2024-04-28 17:44:44.813359,DataLake
113,5,5,2,1320.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,63224.58269985,1078,4,2016-03-08,2016-03-11,2016-03-11,2,6,2024-04-28 18:26:13.902926,Database,False,,False,4,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,2024-04-28 17:44:44.813359,DataLake
114,1,12,1,549.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,26323.35463485,1431,4,2016-03-08,2016-03-10,2016-03-11,2,7,2024-04-28 18:26:13.902926,Database,True,1.0,False,11,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 17:44:44.813359,DataLake
114,2,2,1,749.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,35895.657634849995,1431,4,2016-03-08,2016-03-10,2016-03-11,2,7,2024-04-28 18:26:13.902926,Database,True,1.0,False,1,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-28 17:44:44.813359,DataLake
114,3,13,2,269.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,1431,4,2016-03-08,2016-03-10,2016-03-11,2,7,2024-04-28 18:26:13.902926,Database,True,1.0,False,12,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 17:44:44.813359,DataLake
115,1,22,1,269.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,1369,4,2016-03-09,2016-03-11,2016-03-11,2,7,2024-04-28 18:26:13.902926,Database,False,,False,24,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-28 17:44:44.813359,DataLake
115,2,19,1,449.0,0.1,2024-04-28 18:26:15.337129,Database,47.861515,21489.820235,1369,4,2016-03-09,2016-03-11,2016-03-11,2,7,2024-04-28 18:26:13.902926,Database,False,,False,21,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-28 17:44:44.813359,DataLake
116,1,26,1,599.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,28716.43038485,471,4,2016-03-10,2016-03-11,2016-03-11,2,7,2024-04-28 18:26:13.902926,Database,False,,False,28,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-28 17:44:44.813359,DataLake
117,1,22,2,269.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,740,4,2016-03-10,2016-03-13,2016-03-11,2,6,2024-04-28 18:26:13.902926,Database,False,,False,24,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-28 17:44:44.813359,DataLake
117,2,26,1,599.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,28716.43038485,740,4,2016-03-10,2016-03-13,2016-03-11,2,6,2024-04-28 18:26:13.902926,Database,False,,False,28,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-28 17:44:44.813359,DataLake
117,3,14,1,269.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,740,4,2016-03-10,2016-03-13,2016-03-11,2,6,2024-04-28 18:26:13.902926,Database,False,,False,13,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-28 17:44:44.813359,DataLake
117,4,19,1,449.0,0.05,2024-04-28 18:26:15.337129,Database,47.861515,21489.820235,740,4,2016-03-10,2016-03-13,2016-03-11,2,6,2024-04-28 18:26:13.902926,Database,False,,False,21,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-28 17:44:44.813359,DataLake
118,1,18,1,449.0,0.07,2024-04-28 18:26:15.337129,Database,47.861515,21489.820235,577,4,2016-03-12,2016-03-14,2016-03-13,1,2,2024-04-28 18:26:13.902926,Database,False,,True,20,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-28 17:44:44.813359,DataLake
118,2,4,1,2899.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,138797.91488484998,577,4,2016-03-12,2016-03-14,2016-03-13,1,2,2024-04-28 18:26:13.902926,Database,False,,True,3,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-04-28 17:44:44.813359,DataLake
118,3,6,1,469.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,22494.43343485,577,4,2016-03-12,2016-03-14,2016-03-13,1,2,2024-04-28 18:26:13.902926,Database,False,,True,5,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-28 17:44:44.813359,DataLake
118,4,3,2,999.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,47861.03638485,577,4,2016-03-12,2016-03-14,2016-03-13,1,2,2024-04-28 18:26:13.902926,Database,False,,True,2,Surly Wednesday Frameset - 2016,8,6,2016,999.99,2024-04-28 17:44:44.813359,DataLake
118,5,23,2,299.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,14357.97588485,577,4,2016-03-12,2016-03-14,2016-03-13,1,2,2024-04-28 18:26:13.902926,Database,False,,True,25,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,2024-04-28 17:44:44.813359,DataLake
119,1,25,1,499.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,23930.27888485,925,4,2016-03-12,2016-03-14,2016-03-14,2,7,2024-04-28 18:26:13.902926,Database,False,,True,27,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-28 17:44:44.813359,DataLake
120,1,13,2,269.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,327,4,2016-03-14,2016-03-15,2016-03-17,2,7,2024-04-28 18:26:13.902926,Database,True,2.0,False,12,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 17:44:44.813359,DataLake
120,2,6,2,469.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,22494.43343485,327,4,2016-03-14,2016-03-15,2016-03-17,2,7,2024-04-28 18:26:13.902926,Database,True,2.0,False,5,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-28 17:44:44.813359,DataLake
120,3,10,2,1549.0,0.05,2024-04-28 18:26:15.337129,Database,47.861515,74137.486735,327,4,2016-03-14,2016-03-15,2016-03-17,2,7,2024-04-28 18:26:13.902926,Database,True,2.0,False,9,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-28 17:44:44.813359,DataLake
120,4,17,1,429.0,0.05,2024-04-28 18:26:15.337129,Database,47.861515,20532.589935,327,4,2016-03-14,2016-03-15,2016-03-17,2,7,2024-04-28 18:26:13.902926,Database,True,2.0,False,19,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-28 17:44:44.813359,DataLake
120,5,16,2,599.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,28716.43038485,327,4,2016-03-14,2016-03-15,2016-03-17,2,7,2024-04-28 18:26:13.902926,Database,True,2.0,False,18,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-28 17:44:44.813359,DataLake
121,1,5,1,1320.99,0.2,2024-04-28 18:26:15.337129,Database,47.861515,63224.58269985,755,4,2016-03-14,2016-03-15,2016-03-16,2,6,2024-04-28 18:26:13.902926,Database,True,1.0,False,4,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,2024-04-28 17:44:44.813359,DataLake
121,2,14,2,269.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,12922.13043485,755,4,2016-03-14,2016-03-15,2016-03-16,2,6,2024-04-28 18:26:13.902926,Database,True,1.0,False,13,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-28 17:44:44.813359,DataLake
121,3,4,2,2899.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,138797.91488484998,755,4,2016-03-14,2016-03-15,2016-03-16,2,6,2024-04-28 18:26:13.902926,Database,True,1.0,False,3,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-04-28 17:44:44.813359,DataLake
121,4,24,2,549.99,0.07,2024-04-28 18:26:15.337129,Database,47.861515,26323.35463485,755,4,2016-03-14,2016-03-15,2016-03-16,2,6,2024-04-28 18:26:13.902926,Database,True,1.0,False,26,Electra Townie Original 21D - 2016,1,2,2016,549.99,2024-04-28 17:44:44.813359,DataLake
121,5,2,2,749.99,0.05,2024-04-28 18:26:15.337129,Database,47.861515,35895.657634849995,755,4,2016-03-14,2016-03-15,2016-03-16,2,6,2024-04-28 18:26:13.902926,Database,True,1.0,False,1,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-28 17:44:44.813359,DataLake
122,1,16,1,599.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,28716.43038485,786,4,2016-03-14,2016-03-16,2016-03-15,2,6,2024-04-28 18:26:13.902926,Database,False,,False,18,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-28 17:44:44.813359,DataLake
123,1,12,2,549.99,0.1,2024-04-28 18:26:15.337129,Database,47.861515,26323.35463485,766,4,2016-03-15,2016-03-18,2016-03-17,2,6,2024-04-28 18:26:13.902926,Database,False,,False,11,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 17:44:44.813359,DataLake
