product_id,product_name,brand_id,category_id,model_year,list_price,timestamp,source
251,Electra Townie Commute Go! - 2018,1,3,2018,2999.99,2024-04-30 10:11:51.158905,DataLake
252,Electra Townie Commute Go! Ladies' - 2018,1,3,2018,2999.99,2024-04-30 10:11:51.158905,DataLake
253,Electra Townie Go! 8i Ladies' - 2018,1,3,2018,2599.99,2024-04-30 10:11:51.158905,DataLake
254,Electra Townie Balloon 3i EQ - 2017/2018,1,3,2018,749.99,2024-04-30 10:11:51.158905,DataLake
255,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,1,3,2018,899.99,2024-04-30 10:11:51.158905,DataLake
256,Electra Townie Commute 27D - 2018,1,3,2018,899.99,2024-04-30 10:11:51.158905,DataLake
257,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,1,3,2018,899.99,2024-04-30 10:11:51.158905,DataLake
258,Electra Amsterdam Royal 8i - 2017/2018,1,3,2018,1259.9,2024-04-30 10:11:51.158905,DataLake
259,Electra Amsterdam Royal 8i Ladies - 2018,1,3,2018,1199.99,2024-04-30 10:11:51.158905,DataLake
260,Electra Townie Balloon 3i EQ Ladies' - 2018,1,3,2018,799.99,2024-04-30 10:11:51.158905,DataLake
261,Electra Townie Balloon 7i EQ - 2018,1,3,2018,899.99,2024-04-30 10:11:51.158905,DataLake
262,Trek MT 201 - 2018,9,1,2018,249.99,2024-04-30 10:11:51.158905,DataLake
263,Strider Classic 12 Balance Bike - 2018,6,1,2018,89.99,2024-04-30 10:11:51.158905,DataLake
264,Strider Sport 16 - 2018,6,1,2018,249.99,2024-04-30 10:11:51.158905,DataLake
265,Strider Strider 20 Sport - 2018,6,1,2018,289.99,2024-04-30 10:11:51.158905,DataLake
266,Trek Superfly 20 - 2018,9,1,2018,399.99,2024-04-30 10:11:51.158905,DataLake
267,Trek Precaliber 12 Girl's - 2018,9,1,2018,199.99,2024-04-30 10:11:51.158905,DataLake
268,Trek Kickster - 2018,9,1,2018,159.99,2024-04-30 10:11:51.158905,DataLake
269,Trek Precaliber 12 Boy's - 2018,9,1,2018,199.99,2024-04-30 10:11:51.158905,DataLake
270,Trek Precaliber 16 Boy's - 2018,9,1,2018,209.99,2024-04-30 10:11:51.158905,DataLake
271,Trek Precaliber 16 Girl's - 2018,9,1,2018,209.99,2024-04-30 10:11:51.158905,DataLake
272,Trek Precaliber 20 6-speed Boy's - 2018,9,1,2018,289.99,2024-04-30 10:11:51.158905,DataLake
273,Trek Precaliber 20 6-speed Girl's - 2018,9,1,2018,289.99,2024-04-30 10:11:51.158905,DataLake
274,Trek Precaliber 20 Boy's - 2018,9,1,2018,229.99,2024-04-30 10:11:51.158905,DataLake
275,Trek Precaliber 20 Girl's - 2018,9,1,2018,229.99,2024-04-30 10:11:51.158905,DataLake
276,Trek Precaliber 24 (7-Speed) - Boys - 2018,9,1,2018,319.99,2024-04-30 10:11:51.158905,DataLake
277,Trek Precaliber 24 21-speed Boy's - 2018,9,1,2018,369.99,2024-04-30 10:11:51.158905,DataLake
278,Trek Precaliber 24 21-speed Girl's - 2018,9,1,2018,369.99,2024-04-30 10:11:51.158905,DataLake
279,Trek Precaliber 24 7-speed Girl's - 2018,9,1,2018,319.99,2024-04-30 10:11:51.158905,DataLake
280,Trek Superfly 24 - 2017/2018,9,1,2018,489.99,2024-04-30 10:11:51.158905,DataLake
281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,1,1,2018,319.99,2024-04-30 10:11:51.158905,DataLake
282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,1,1,2018,279.99,2024-04-30 10:11:51.158905,DataLake
283,Electra Heartchya 1 (20-inch) - Girl's - 2018,1,1,2018,319.99,2024-04-30 10:11:51.158905,DataLake
284,Electra Savannah 1 (20-inch) - Girl's - 2018,1,1,2018,319.99,2024-04-30 10:11:51.158905,DataLake
285,Electra Soft Serve 1 (16-inch) - Girl's - 2018,1,1,2018,279.99,2024-04-30 10:11:51.158905,DataLake
286,"Electra Starship 1 16"" - 2018",1,1,2018,279.99,2024-04-30 10:11:51.158905,DataLake
287,Electra Straight 8 1 (16-inch) - Boy's - 2018,1,1,2018,279.99,2024-04-30 10:11:51.158905,DataLake
288,Electra Straight 8 1 (20-inch) - Boy's - 2018,1,1,2018,389.99,2024-04-30 10:11:51.158905,DataLake
289,"Electra Superbolt 1 20"" - 2018",1,1,2018,319.99,2024-04-30 10:11:51.158905,DataLake
290,"Electra Superbolt 3i 20"" - 2018",1,1,2018,369.99,2024-04-30 10:11:51.158905,DataLake
291,Electra Sweet Ride 1 (20-inch) - Girl's - 2018,1,1,2018,319.99,2024-04-30 10:11:51.158905,DataLake
292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,1,1,2018,369.99,2024-04-30 10:11:51.158905,DataLake
293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,1,1,2018,319.99,2024-04-30 10:11:51.158905,DataLake
294,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,1,1,2018,369.99,2024-04-30 10:11:51.158905,DataLake
291,Electra Sweet Ride 1 (20-inch) - Girl's - 2018,1,1,2018,319.99,2024-04-30 10:11:51.158905,DataLake
292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,1,1,2018,369.99,2024-04-30 10:11:51.158905,DataLake
293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,1,1,2018,319.99,2024-04-30 10:11:51.158905,DataLake
294,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,1,1,2018,369.99,2024-04-30 10:11:51.158905,DataLake
295,"Electra Treasure 1 20"" - 2018",1,1,2018,319.99,2024-04-30 10:11:51.158905,DataLake
296,"Electra Treasure 3i 20"" - 2018",1,1,2018,369.99,2024-04-30 10:11:51.158905,DataLake
297,"Electra Under-The-Sea 1 16"" - 2018",1,1,2018,279.99,2024-04-30 10:11:51.158905,DataLake
298,Electra Water Lily 1 (16-inch) - Girl's - 2018,1,1,2018,279.99,2024-04-30 10:11:51.158905,DataLake
299,Electra Townie Original 21D - 2018,1,2,2018,559.99,2024-04-30 10:11:51.158905,DataLake
300,Electra Townie Balloon 3i EQ Ladies' - 2018,1,2,2018,799.99,2024-04-30 10:11:51.158905,DataLake
301,Electra Townie Balloon 7i EQ - 2018,1,2,2018,899.99,2024-04-30 10:11:51.158905,DataLake
302,Electra Townie Original 1 - 2018,1,2,2018,449.99,2024-04-30 10:11:51.158905,DataLake
303,Electra Townie Go! 8i - 2017/2018,1,2,2018,2599.99,2024-04-30 10:11:51.158905,DataLake
304,Electra Townie Original 21D EQ - 2017/2018,1,2,2018,679.99,2024-04-30 10:11:51.158905,DataLake
305,Electra Townie Balloon 3i EQ - 2017/2018,1,2,2018,749.99,2024-04-30 10:11:51.158905,DataLake
306,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,1,2,2018,899.99,2024-04-30 10:11:51.158905,DataLake
307,Electra Townie Balloon 8D EQ - 2016/2017/2018,1,2,2018,749.99,2024-04-30 10:11:51.158905,DataLake
308,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,1,2,2018,749.99,2024-04-30 10:11:51.158905,DataLake
309,Electra Townie Commute 27D - 2018,1,2,2018,899.99,2024-04-30 10:11:51.158905,DataLake
310,Electra Townie Commute 27D Ladies - 2018,1,2,2018,899.99,2024-04-30 10:11:51.158905,DataLake
311,Electra Townie Commute 8D - 2018,1,2,2018,749.99,2024-04-30 10:11:51.158905,DataLake
312,Electra Townie Commute 8D Ladies' - 2018,1,2,2018,699.99,2024-04-30 10:11:51.158905,DataLake
313,Electra Townie Original 1 Ladies' - 2018,1,2,2018,449.99,2024-04-30 10:11:51.158905,DataLake
314,Electra Townie Original 21D EQ Ladies' - 2018,1,2,2018,679.99,2024-04-30 10:11:51.158905,DataLake
315,Electra Townie Original 21D Ladies' - 2018,1,2,2018,559.99,2024-04-30 10:11:51.158905,DataLake
316,Trek Checkpoint ALR 4 Women's - 2019,9,7,2019,1699.99,2024-04-30 10:11:51.158905,DataLake
317,Trek Checkpoint ALR 5 - 2019,9,7,2019,1999.99,2024-04-30 10:11:51.158905,DataLake
318,Trek Checkpoint ALR 5 Women's - 2019,9,7,2019,1999.99,2024-04-30 10:11:51.158905,DataLake
319,Trek Checkpoint SL 5 Women's - 2019,9,7,2019,2799.99,2024-04-30 10:11:51.158905,DataLake
320,Trek Checkpoint SL 6 - 2019,9,7,2019,3799.99,2024-04-30 10:11:51.158905,DataLake
321,Trek Checkpoint ALR Frameset - 2019,9,7,2019,3199.99,2024-04-30 10:11:51.158905,DataLake
